$GPRMC,111402.00,A,2234.3340,N,11404.9222,E,23.76,290.97,170604,-1.6,E,A*21
$GPRMC,111403.00,A,2234.3367,N,11404.9149,E,24.00,289.73,170604,-1.6,E,A*2F
$GPRMC,111404.00,A,2234.3381,N,11404.9079,E,23.64,287.61,170604,-1.6,E,A*2A
$GPRMC,111405.00,A,2234.3400,N,11404.9006,E,23.94,286.42,170604,-1.6,E,A*22
$GPRMC,111406.00,A,2234.3419,N,11404.8934,E,24.19,285.47,170604,-1.6,E,A*24
$GPRMC,111407.00,A,2234.3445,N,11404.8860,E,24.29,283.78,170604,-1.6,E,A*25
$GPRMC,111408.00,A,2234.3459,N,11404.8787,E,24.21,283.02,170604,-1.6,E,A*24
$GPRMC,111409.00,A,2234.3473,N,11404.8716,E,23.96,283.07,170604,-1.6,E,A*2B
$GPRMC,111410.00,A,2234.3489,N,11404.8641,E,23.61,281.97,170604,-1.6,E,A*26
$GPRMC,111411.00,A,2234.3502,N,11404.8568,E,23.76,281.56,170604,-1.6,E,A*26
$GPRMC,111412.00,A,2234.3509,N,11404.8505,E,23.49,280.40,170604,-1.6,E,A*2F
$GPRMC,111413.00,A,2234.3519,N,11404.8433,E,23.81,279.50,170604,-1.6,E,A*28
$GPRMC,111414.00,A,2234.3531,N,11404.8358,E,24.57,279.79,170604,-1.6,E,A*28
$GPRMC,111415.00,A,2234.3544,N,11404.8283,E,24.64,280.15,170604,-1.6,E,A*20
$GPRMC,111416.00,A,2234.3559,N,11404.8200,E,25.36,279.74,170604,-1.6,E,A*23
$GPRMC,111417.00,A,2234.3571,N,11404.8117,E,26.63,279.85,170604,-1.6,E,A*20
$GPRMC,111418.00,A,2234.3586,N,11404.8031,E,27.99,280.48,170604,-1.6,E,A*21
$GPRMC,111419.00,A,2234.3598,N,11404.7943,E,28.38,278.87,170604,-1.6,E,A*2C
$GPRMC,111420.00,A,2234.3606,N,11404.7859,E,28.02,277.33,170604,-1.6,E,A*21
$GPRMC,111421.00,A,2234.3614,N,11404.7776,E,27.66,276.99,170604,-1.6,E,A*2D
$GPRMC,111422.00,A,2234.3626,N,11404.7694,E,27.46,275.82,170604,-1.6,E,A*29
$GPRMC,111423.00,A,2234.3638,N,11404.7615,E,26.69,273.70,170604,-1.6,E,A*29
$GPRMC,111424.00,A,2234.3643,N,11404.7538,E,25.87,272.98,170604,-1.6,E,A*2A
$GPRMC,111425.00,A,2234.3643,N,11404.7462,E,25.17,272.18,170604,-1.6,E,A*24
$GPRMC,111426.00,A,2234.3641,N,11404.7385,E,25.43,271.45,170604,-1.6,E,A*21
$GPRMC,111427.00,A,2234.3634,N,11404.7308,E,25.83,271.21,170604,-1.6,E,A*29
$GPRMC,111428.00,A,2234.3609,N,11404.7237,E,25.52,270.70,170604,-1.6,E,A*2C
$GPRMC,111429.00,A,2234.3631,N,11404.7166,E,25.06,271.47,170604,-1.6,E,A*25
$GPRMC,111430.00,A,2234.3625,N,11404.7092,E,24.76,269.21,170604,-1.6,E,A*2D
$GPRMC,111431.00,A,2234.3636,N,11404.7011,E,25.05,266.71,170604,-1.6,E,A*2A
$GPRMC,111432.00,A,2234.3631,N,11404.6936,E,24.92,264.59,170604,-1.6,E,A*24
$GPRMC,111433.00,A,2234.3624,N,11404.6858,E,24.94,263.84,170604,-1.6,E,A*29
$GPRMC,111434.00,A,2234.3613,N,11404.6784,E,24.98,262.72,170604,-1.6,E,A*20
$GPRMC,111435.00,A,2234.3601,N,11404.6709,E,25.02,261.59,170604,-1.6,E,A*2F
$GPRMC,111436.00,A,2234.3585,N,11404.6635,E,24.71,260.38,170604,-1.6,E,A*2E
$GPRMC,111437.00,A,2234.3562,N,11404.6554,E,23.92,260.35,170604,-1.6,E,A*25
$GPRMC,111438.00,A,2234.3543,N,11404.6483,E,23.36,259.33,170604,-1.6,E,A*20
$GPRMC,111439.00,A,2234.3525,N,11404.6416,E,23.07,258.54,170604,-1.6,E,A*2F
$GPRMC,111440.00,A,2234.3514,N,11404.6365,E,23.17,256.97,170604,-1.6,E,A*20
$GPRMC,111441.00,A,2234.3496,N,11404.6300,E,23.43,255.66,170604,-1.6,E,A*25
$GPRMC,111442.00,A,2234.3460,N,11404.6234,E,24.32,254.73,170604,-1.6,E,A*2D
$GPRMC,111443.00,A,2234.3442,N,11404.6160,E,25.07,253.91,170604,-1.6,E,A*22
$GPRMC,111444.00,A,2234.3426,N,11404.6083,E,25.85,252.97,170604,-1.6,E,A*26
$GPRMC,111445.00,A,2234.3405,N,11404.6004,E,26.37,251.49,170604,-1.6,E,A*23
$GPRMC,111446.00,A,2234.3384,N,11404.5927,E,26.48,250.74,170604,-1.6,E,A*22
$GPRMC,111447.00,A,2234.3358,N,11404.5849,E,26.55,249.35,170604,-1.6,E,A*2A
$GPRMC,111448.00,A,2234.3329,N,11404.5775,E,26.20,248.28,170604,-1.6,E,A*2C
$GPRMC,111449.00,A,2234.3300,N,11404.5701,E,25.86,247.78,170604,-1.6,E,A*20
$GPRMC,111450.00,A,2234.3272,N,11404.5622,E,26.65,248.07,170604,-1.6,E,A*25
$GPRMC,111451.00,A,2234.3241,N,11404.5548,E,27.03,246.14,170604,-1.6,E,A*26
$GPRMC,111452.00,A,2234.3208,N,11404.5476,E,26.82,244.63,170604,-1.6,E,A*2E
$GPRMC,111453.00,A,2234.3176,N,11404.5410,E,25.89,243.82,170604,-1.6,E,A*25
$GPRMC,111454.00,A,2234.3142,N,11404.5344,E,25.75,242.40,170604,-1.6,E,A*2F
$GPRMC,111455.00,A,2234.3107,N,11404.5277,E,26.02,241.47,170604,-1.6,E,A*29
$GPRMC,111456.00,A,2234.3072,N,11404.5207,E,26.19,242.04,170604,-1.6,E,A*20
$GPRMC,111457.00,A,2234.3006,N,11404.5132,E,27.25,238.98,170604,-1.6,E,A*21
$GPRMC,111458.00,A,2234.2962,N,11404.5062,E,27.82,235.69,170604,-1.6,E,A*2E
$GPRMC,111459.00,A,2234.2942,N,11404.4992,E,27.60,235.87,170604,-1.6,E,A*26
$GPRMC,111500.00,A,2234.2904,N,11404.4919,E,27.76,235.82,170604,-1.6,E,A*28
$GPRMC,111501.00,A,2234.2856,N,11404.4843,E,29.18,235.15,170604,-1.6,E,A*29
$GPRMC,111502.00,A,2234.2803,N,11404.4766,E,29.95,234.46,170604,-1.6,E,A*20
$GPRMC,111503.00,A,2234.2750,N,11404.4690,E,30.31,233.91,170604,-1.6,E,A*2B
$GPRMC,111504.00,A,2234.2698,N,11404.4615,E,30.07,233.91,170604,-1.6,E,A*21
$GPRMC,111505.00,A,2234.2649,N,11404.4540,E,29.81,233.87,170604,-1.6,E,A*2E
$GPRMC,111506.00,A,2234.2602,N,11404.4468,E,29.08,234.54,170604,-1.6,E,A*21
$GPRMC,111507.00,A,2234.2552,N,11404.4396,E,29.19,233.73,170604,-1.6,E,A*22
$GPRMC,111508.00,A,2234.2502,N,11404.4324,E,28.98,233.47,170604,-1.6,E,A*2E
$GPRMC,111509.00,A,2234.2452,N,11404.4253,E,29.00,233.09,170604,-1.6,E,A*20
$GPRMC,111510.00,A,2234.2402,N,11404.4183,E,28.78,232.92,170604,-1.6,E,A*2E
$GPRMC,111511.00,A,2234.2353,N,11404.4113,E,28.96,233.12,170604,-1.6,E,A*2C
$GPRMC,111512.00,A,2234.2305,N,11404.4042,E,29.08,233.32,170604,-1.6,E,A*2D
$GPRMC,111513.00,A,2234.2257,N,11404.3970,E,29.03,234.29,170604,-1.6,E,A*23
$GPRMC,111514.00,A,2234.2213,N,11404.3896,E,28.97,235.81,170604,-1.6,E,A*22
$GPRMC,111515.00,A,2234.2169,N,11404.3822,E,29.09,236.85,170604,-1.6,E,A*23
$GPRMC,111516.00,A,2234.2105,N,11404.3744,E,28.80,236.96,170604,-1.6,E,A*27
$GPRMC,111517.00,A,2234.2082,N,11404.3673,E,28.24,238.87,170604,-1.6,E,A*2D
$GPRMC,111518.00,A,2234.2048,N,11404.3603,E,27.70,239.97,170604,-1.6,E,A*2D
$GPRMC,111519.00,A,2234.2015,N,11404.3516,E,27.85,242.39,170604,-1.6,E,A*21
$GPRMC,111520.00,A,2234.1984,N,11404.3435,E,28.11,244.40,170604,-1.6,E,A*23
$GPRMC,111521.00,A,2234.1953,N,11404.3365,E,28.05,244.96,170604,-1.6,E,A*24
$GPRMC,111522.00,A,2234.1922,N,11404.3283,E,28.17,246.25,170604,-1.6,E,A*21
$GPRMC,111523.00,A,2234.1895,N,11404.3188,E,29.13,249.20,170604,-1.6,E,A*2A
$GPRMC,111524.00,A,2234.1870,N,11404.3101,E,29.26,251.78,170604,-1.6,E,A*25
$GPRMC,111525.00,A,2234.1846,N,11404.3018,E,29.03,253.80,170604,-1.6,E,A*2A
$GPRMC,111526.00,A,2234.1822,N,11404.2943,E,28.47,254.28,170604,-1.6,E,A*29
$GPRMC,111527.00,A,2234.1801,N,11404.2862,E,28.52,257.25,170604,-1.6,E,A*21
$GPRMC,111528.00,A,2234.1784,N,11404.2778,E,27.89,257.91,170604,-1.6,E,A*2E
$GPRMC,111529.00,A,2234.1770,N,11404.2693,E,27.54,258.35,170604,-1.6,E,A*21
$GPRMC,111530.00,A,2234.1757,N,11404.2611,E,27.60,259.11,170604,-1.6,E,A*26
$GPRMC,111531.00,A,2234.1744,N,11404.2531,E,27.51,259.38,170604,-1.6,E,A*2D
$GPRMC,111532.00,A,2234.1730,N,11404.2450,E,27.40,259.37,170604,-1.6,E,A*24
$GPRMC,111533.00,A,2234.1714,N,11404.2377,E,26.37,258.73,170604,-1.6,E,A*21
$GPRMC,111534.00,A,2234.1698,N,11404.2309,E,25.14,257.84,170604,-1.6,E,A*2F
$GPRMC,111535.00,A,2234.1685,N,11404.2224,E,26.61,259.32,170604,-1.6,E,A*2E
$GPRMC,111536.00,A,2234.1672,N,11404.2125,E,26.62,258.90,170604,-1.6,E,A*2D
$GPRMC,111537.00,A,2234.1658,N,11404.2062,E,26.20,260.44,170604,-1.6,E,A*22
$GPRMC,111538.00,A,2234.1646,N,11404.1992,E,25.45,260.70,170604,-1.6,E,A*20
$GPRMC,111539.00,A,2234.1637,N,11404.1907,E,23.87,260.59,170604,-1.6,E,A*28
$GPRMC,111540.00,A,2234.1638,N,11404.1845,E,22.61,262.89,170604,-1.6,E,A*28
$GPRMC,111541.00,A,2234.1622,N,11404.1778,E,22.96,258.40,170604,-1.6,E,A*27
$GPRMC,111542.00,A,2234.1614,N,11404.1715,E,21.50,262.17,170604,-1.6,E,A*28
$GPRMC,111543.00,A,2234.1606,N,11404.1651,E,21.43,261.48,170604,-1.6,E,A*20
$GPRMC,111544.00,A,2234.1596,N,11404.1589,E,21.24,260.81,170604,-1.6,E,A*2E
$GPRMC,111545.00,A,2234.1584,N,11404.1547,E,21.27,260.28,170604,-1.6,E,A*2E
$GPRMC,111546.00,A,2234.1572,N,11404.1485,E,22.32,260.29,170604,-1.6,E,A*2D
$GPRMC,111547.00,A,2234.1559,N,11404.1413,E,23.72,259.40,170604,-1.6,E,A*2A
$GPRMC,111548.00,A,2234.1546,N,11404.1337,E,25.01,259.80,170604,-1.6,E,A*24
$GPRMC,111549.00,A,2234.1540,N,11404.1254,E,26.42,261.03,170604,-1.6,E,A*23
$GPRMC,111550.00,A,2234.1528,N,11404.1171,E,27.34,260.69,170604,-1.6,E,A*2C
$GPRMC,111551.00,A,2234.1510,N,11404.1086,E,28.28,260.72,170604,-1.6,E,A*27
